"country","region","year","sex","age_group","percent_of_cvd_deaths","trans_fat_pct_kcal_day","sodium_g_per_day","fiber_g_per_day","fruit_g_per_day","legumes_g_per_day","mean_prev_overweight","mean_change_overweight","mean_prev_obese","mean_change_obese","smoking_or_tobacco_use","gdp_billions"
"Montenegro","Balkans",2011,"Male","60-64 years",47.4137610581913,0.41133306583479,5.70226908036636,20.3071878566678,306.275582620252,22.7955383600252,0.335563991037831,-0.148112393989174,0.487685406619013,0.416426021032663,NA,11.000319335
"Montenegro","Balkans",2011,"Female","60-64 years",46.6750277410332,0.411113108502291,4.03749400354563,20.1797676533231,294.596933158381,26.2169022684114,0.297711983840115,-0.170527981262401,0.473795100227376,0.792251462123653,NA,11.000319335
"Montenegro","Balkans",2011,"Male","65-69 years",51.6660565836129,0.418981193280267,5.85443128641735,19.7024377251111,299.932527989544,22.0655930357817,0.351161856196536,-0.126064849499945,0.470249631317626,0.429112671916865,NA,11.000319335
"Montenegro","Balkans",2011,"Female","65-69 years",55.2650627084022,0.419606108571609,4.28357115483988,19.5729361243114,287.66672615076,25.4098557433115,0.292318068979215,-0.183480153681674,0.486312434143809,0.761679323899265,NA,11.000319335
"Montenegro","Balkans",2011,"Male","70-74 years",56.6757789544174,0.430922374469074,6.44283433721287,19.0634299121039,293.761569221679,21.2710392970579,0.378328513486508,-0.106989372657484,0.417773287277688,0.510686015679704,NA,11.000319335
"Montenegro","Balkans",2011,"Female","70-74 years",64.0843654868598,0.438680836200643,4.97934644517186,18.9652614912073,282.562089730993,24.3892956061146,0.291857850489451,-0.149147357211361,0.461625570418966,0.814563004638819,NA,11.000319335
"Montenegro","Balkans",2011,"Male","75-79 years",62.2408954066612,0.436351316352824,7.09973270900477,18.4552027479557,286.768799676806,20.4450628243413,0.381109134937156,-0.0793390261167189,0.394153796491763,0.532567165419445,NA,11.000319335
"Montenegro","Balkans",2011,"Female","75-79 years",70.6211735132221,0.441030394939248,5.56094331826562,18.3376011671027,275.304185765268,23.5158895156243,0.296892593608379,-0.113617326108307,0.424871192755598,0.916087534532369,NA,11.000319335
"Montenegro","Balkans",2011,"Male","80-84 years",67.4621409878305,0.45486675226966,6.66369355492805,16.8030868711109,272.380034018811,18.4753183012026,0.351203825547651,-0.0365457037137283,0.356970766832782,0.590999485810668,NA,11.000319335
"Montenegro","Balkans",2011,"Female","80-84 years",76.0851488924243,0.449859901898472,5.13769296831292,16.7078138795568,261.771089175254,21.2022362358205,0.32098981983011,0.0155730771592683,0.317363164808994,1.25780483822594,NA,11.000319335
"Netherlands","Western Europe",2012,"Male","25-29 years",6.28223145535211,0.726428597079339,4.09270618778075,12.6862141664727,121.708635212142,12.1413915219433,0.287949537846953,0.163186981590554,0.0850380955390238,1.46344352896608,NA,884.1915625
"Netherlands","Western Europe",2012,"Female","25-29 years",5.39192490512964,0.725638754928842,2.93033433950286,12.6385801843793,117.432754735122,13.9904850913715,0.269873360280945,0.43985189130973,0.187936461133413,1.65365085336485,NA,884.1915625
"Netherlands","Western Europe",2012,"Male","30-34 years",9.83343680928703,0.727571665891558,4.22014874628458,12.9056356220631,124.746442133537,12.5236650605163,0.36237108132165,0.168820962433997,0.0960195454354647,1.29655575382795,NA,884.1915625
"Netherlands","Western Europe",2012,"Female","30-34 years",7.36107790662418,0.724810397687153,3.1366249578494,12.8216036253191,120.428304538862,14.4144172056463,0.25164217855188,0.15767531562224,0.205532827243395,1.61033880176241,NA,884.1915625
"Netherlands","Western Europe",2012,"Male","35-39 years",13.7990037369431,0.727450115743939,4.10653983632864,13.0811933666873,129.769977278834,12.899349954965,0.403950053880333,0.169340797515338,0.108016809997984,1.42173448625394,NA,884.1915625
"Netherlands","Western Europe",2012,"Female","35-39 years",8.71466370405967,0.729812016229685,3.06823398592517,13.0044235770127,125.677109263435,14.8286902316896,0.264157962206731,0.147324460449687,0.236937752458376,1.87462927361434,NA,884.1915625
"Netherlands","Western Europe",2012,"Male","40-44 years",18.0978523019496,0.742709520382739,3.93013549234429,14.386406061654,137.443028385187,13.1122158406609,0.428090047024901,0.0701509726832456,0.14242890255859,1.42842638822967,NA,884.1915625
"Netherlands","Western Europe",2012,"Female","40-44 years",10.6886735398326,0.75011952667074,2.98961750434337,13.7531913971722,132.342156042299,15.0796630263037,0.276389660714917,0.042116944298498,0.266467523269178,1.72059378290409,NA,884.1915625
"Netherlands","Western Europe",2012,"Male","45-49 years",20.6872453795765,0.765161988752914,3.99873539626627,14.1904110014716,151.792049581865,13.1913626680634,0.434611149259939,0.0371929542000759,0.157311575620265,1.30638490537246,NA,884.1915625
"Netherlands","Western Europe",2012,"Female","45-49 years",11.6844626337858,0.756767721307993,3.4179180594355,14.1412654149834,146.00562885027,15.2082429743684,0.338177891620122,0.180423930052097,0.238979326093031,1.37236174726561,NA,884.1915625
"Netherlands","Western Europe",2012,"Male","50-54 years",21.4967695969568,0.778377761443802,3.73583385033444,14.9225932413286,165.257175617411,13.4887086531193,0.455017274283524,0.009480075794854,0.173853443900134,1.37560022818136,NA,884.1915625
"Netherlands","Western Europe",2012,"Female","50-54 years",10.9031860181018,0.774173969003001,2.91309893240371,14.8596044542232,158.646708879726,15.523867229861,0.336502776827348,-0.0214678343571016,0.258162206192249,0.990666600004665,NA,884.1915625
"Netherlands","Western Europe",2012,"Male","55-59 years",20.9027411583111,0.782230807829028,3.42744825267167,15.6100051166646,179.217157536533,13.3860023816362,0.475988149733385,0.0456564870125343,0.172755237287379,1.39452506053814,NA,884.1915625
"Netherlands","Western Europe",2012,"Female","55-59 years",11.1880633561033,0.786778680539263,2.72951880854429,15.5272979587512,172.096669551403,15.3985909949415,0.351991342614178,-0.0166455274406345,0.252978022734744,0.921762724486178,NA,884.1915625
"Netherlands","Western Europe",2012,"Male","60-64 years",21.088396326767,0.799193951912295,2.98111465837401,16.273499316467,186.051523308247,13.2158285168648,0.474876651097597,0.0939044888800537,0.18412643446075,1.68483126289594,NA,884.1915625
"Netherlands","Western Europe",2012,"Female","60-64 years",12.424475407911,0.800487788360428,2.44655731985366,15.9333556446077,179.229886530037,15.2642206884742,0.354810373072188,-0.0541778215689456,0.25921871406047,0.965336670293109,NA,884.1915625
"Netherlands","Western Europe",2012,"Male","65-69 years",22.3411994691742,0.82155029411627,3.0521145119569,15.3750765501211,183.553062476388,12.8464379830087,0.489012208848212,0.113728624407487,0.161149781792838,1.64622008289027,NA,884.1915625
"Netherlands","Western Europe",2012,"Female","65-69 years",15.292419260666,0.824950214089939,2.48558337939626,15.2881932446035,175.480921557841,14.7492561844412,0.386653359463409,0.02477739036793,0.254089538317669,0.634337436240233,NA,884.1915625
"Netherlands","Western Europe",2012,"Male","70-74 years",23.8104450014499,0.843973816945359,3.10690415609633,14.8916753966877,179.46245539979,12.3744830694222,0.489279016016338,0.195862726652523,0.147646204897816,1.55459379413415,NA,884.1915625
"Netherlands","Western Europe",2012,"Female","70-74 years",19.987504965835,0.846345426252411,2.46577700576572,14.811548410188,173.148422915818,14.2596825514217,0.395025677000017,0.0858431340407092,0.22229432519647,0.555124289728243,NA,884.1915625
"Netherlands","Western Europe",2012,"Male","75-79 years",26.2973204875768,0.867845520157531,2.98599117014807,14.3850924612201,175.599102672399,11.867433010315,0.455086572101281,0.170920784988641,0.122566141294761,1.43360929427349,NA,884.1915625
"Netherlands","Western Europe",2012,"Female","75-79 years",25.8350860201316,0.861171352380143,2.46143211974004,14.3366544025073,168.704633861134,13.6465235118999,0.392167861924185,0.0411783384250686,0.213917967601812,0.580363868532706,NA,884.1915625
"Netherlands","Western Europe",2012,"Male","80-84 years",28.8839120071896,0.899697190384612,3.03586322312612,13.1316510911763,167.782565225951,10.8513090901173,0.393663239120397,0.204362712317555,0.104232320156633,1.16035029090066,NA,884.1915625
"Netherlands","Western Europe",2012,"Female","80-84 years",30.6108759671048,0.892715195273845,2.52477966345077,13.0302986818387,160.024258444903,12.4562632344831,0.37357536121112,0.0656564507922682,0.167467215766169,0.846313098279379,NA,884.1915625
"Hungary","Central Europe",2010,"Male","25-29 years",7.80204221298919,0.408381553693832,7.02266047467254,11.9135006770318,83.8938116756749,32.0884640288195,0.292962130750141,0.132582055891554,0.206682716079711,0.762898152894062,39.9,236.41309375
"Hungary","Central Europe",2010,"Female","25-29 years",9.43609728843842,0.409431620561716,4.79853586377347,11.8287441845772,80.5745271791191,37.0636613243948,0.139379275334418,0.185383674445696,0.199785382130236,0.917422273211247,29.9,236.41309375
"Hungary","Central Europe",2010,"Male","30-34 years",13.5835778353501,0.413016387933894,5.64073122045552,12.127832989341,86.887694531281,33.0220213253769,0.343611225944172,0.0566998199713337,0.261866488679104,0.674158008786649,39.9,236.41309375
"Hungary","Central Europe",2010,"Female","30-34 years",12.8896300481405,0.418267066193781,4.43555723855949,12.029598047263,83.4351847272142,38.1718680803769,0.195626099065104,0.0928132623495852,0.272164962428931,0.771935690249475,29.9,236.41309375
"Hungary","Central Europe",2010,"Male","35-39 years",20.2954141428485,0.417431460737979,5.96721014355154,12.2934251895569,89.7349564341734,34.1169811742566,0.355588591873464,-0.0032623550141326,0.326961441953297,0.548801674773649,39.9,236.41309375
"Hungary","Central Europe",2010,"Female","35-39 years",14.6490092539255,0.424260166713622,4.26477316061539,12.1958550854002,86.4422089912442,39.2702489021064,0.210248166699487,0.0520980064058646,0.287337816531228,0.756319916704516,29.9,236.41309375
"Hungary","Central Europe",2010,"Male","40-44 years",26.1680858120017,0.425900576353805,6.52072603028762,12.667331669468,94.7498799845181,34.6999112405895,0.33947378143373,-0.0294973993650389,0.34652938035229,0.532767125619978,39.9,236.41309375
"Hungary","Central Europe",2010,"Female","40-44 years",18.8966502781835,0.424723081541362,4.66575258153443,12.5832323841929,91.0115142559191,39.9229096223804,0.245578803264487,0.0064613193126462,0.349670062028184,0.604455990536182,29.9,236.41309375
"Hungary","Central Europe",2010,"Male","45-49 years",27.8037793904872,0.43550827231247,7.65464440667986,15.1589330457508,104.182810511076,35.0293263254046,0.321723580328391,-0.0591711501938838,0.388696576772864,0.461620753418663,39.9,236.41309375
"Hungary","Central Europe",2010,"Female","45-49 years",19.5359890533997,0.431481942409524,5.14991024581325,14.0800704912232,100.445594514737,40.2516825277021,0.245816359088682,-0.0447651373843924,0.378020811219496,0.568341810999283,29.9,236.41309375
"Hungary","Central Europe",2010,"Male","50-54 years",29.9227109287687,0.436811025158908,7.43796882507966,13.9611400617518,113.802321745604,35.4374544801348,0.308607465243485,-0.0787740509686109,0.433910587770943,0.431641638278324,39.9,236.41309375
"Hungary","Central Europe",2010,"Female","50-54 years",21.4409152899445,0.438217064406306,4.67191244664099,13.8916416145577,109.006390524072,40.8730294729674,0.244138711837627,-0.0663316602945715,0.407659787002744,0.540858431982454,29.9,236.41309375
"Hungary","Central Europe",2010,"Male","55-59 years",32.4040464834147,0.450669083264473,7.3934544206425,14.601089861624,123.366560189492,35.4772217850487,0.267442286177474,-0.0964740068392207,0.463063419277594,0.420088007442745,39.9,236.41309375
"Hungary","Central Europe",2010,"Female","55-59 years",24.6694983474347,0.448403190803812,4.76755695006194,14.5128581772852,118.226000628239,40.7141877875015,0.238091490397893,-0.124262162472357,0.477275858013894,0.461826903850196,29.9,236.41309375
"Hungary","Central Europe",2010,"Male","60-64 years",36.039356186263,0.45807703283807,7.3699644774967,14.8572385618282,127.80523206812,34.9580580514569,0.292640534622965,-0.0787085739306292,0.456742752724045,0.406089110701397,39.9,236.41309375
"Hungary","Central Europe",2010,"Female","60-64 years",29.703651755406,0.454929206561104,4.83653668215608,14.7470370405775,122.729225535857,40.1481702404253,0.239709322915464,-0.127714982476019,0.484611974894164,0.464515042295277,29.9,236.41309375
"Hungary","Central Europe",2010,"Male","65-69 years",39.9941468505226,0.465466116020516,7.31489470501934,14.3850696215546,125.159261186166,33.890722790468,0.293913585682954,-0.0836052752510679,0.435425454445281,0.429358786723908,39.9,236.41309375
"Hungary","Central Europe",2010,"Female","65-69 years",36.9603127073391,0.463192615315664,5.15960296766669,14.2986984116136,119.629405042215,39.0495467907556,0.255884703832422,-0.146085421886232,0.496295034053617,0.429935014582399,29.9,236.41309375
"Hungary","Central Europe",2010,"Male","70-74 years",45.9363594032791,0.481452797920226,7.26500119852984,13.9427600074075,122.895277406898,32.6580665767941,0.303387785159484,-0.0457418039848124,0.397111298943113,0.486179298208133,39.9,236.41309375
"Hungary","Central Europe",2010,"Female","70-74 years",46.6987186948684,0.477890624205625,5.56721680456057,13.8435222945111,117.876355919959,37.5526419035159,0.264409041430618,-0.09523651558391,0.435850510484207,0.487159285002176,29.9,236.41309375
"Hungary","Central Europe",2010,"Male","75-79 years",51.330394279196,0.48801817205024,7.24334847458322,13.5085109994072,119.605970813854,31.2716923121666,0.349300859228745,-0.0290931018872747,0.338700361577495,0.5660436072473,39.9,236.41309375
"Hungary","Central Europe",2010,"Female","75-79 years",55.626960024514,0.485049964811702,5.69450469204475,13.4045998455532,115.110940334403,36.0834067549715,0.267277675572733,-0.0577065236794355,0.39061070026602,0.537895908371142,29.9,236.41309375
"Hungary","Central Europe",2010,"Male","80-84 years",56.5571137560418,0.506166079773754,6.69878477332636,13.8985831463145,113.595162155446,28.1347345461597,0.332688851791417,0.0579900280892248,0.276413527325965,0.610268985482006,39.9,236.41309375
"Hungary","Central Europe",2010,"Female","80-84 years",62.6576503740822,0.507339538510357,5.14951989188291,13.2037764520979,109.134250915983,32.2311206887463,0.285310617344145,0.0567648393570111,0.281804080165905,0.692655614549916,29.9,236.41309375
"Iceland","Nordic",2010,"Male","25-29 years",5.52747895699517,0.460878736843826,4.02928159300643,10.0916743710619,96.6531135430848,13.1598088378167,0.360358638996914,0.11917176935984,0.17543932052109,0.749859896883635,18.9,13.883667968
"Iceland","Nordic",2010,"Female","25-29 years",6.1303370407485,0.452378600774226,2.75462571423049,10.0253224012463,92.8619869655495,15.1238318315851,0.263129785832043,0.295035510627311,0.229965449264828,1.29874298836054,17.7,13.883667968
"Iceland","Nordic",2010,"Male","30-34 years",9.07823957470499,0.443744446540871,3.98323487342158,10.2453160725337,99.9214007449125,13.4185406180065,0.406095588404834,0.0903645445205832,0.210844225614882,0.650012423867859,18.9,13.883667968
"Iceland","Nordic",2010,"Female","30-34 years",7.56184917896529,0.438766395402956,2.82625245788867,10.1967963887359,96.1246403556841,15.5720445322894,0.29183875210889,0.121212979349749,0.267191540887293,1.00487477055225,17.7,13.883667968
"Iceland","Nordic",2010,"Male","35-39 years",13.3916700169008,0.448419709091573,3.8934990083541,10.4164740919241,103.676098017049,13.813828581502,0.439970536140775,0.0192217584131261,0.239735185317454,0.541015686793328,18.9,13.883667968
"Iceland","Nordic",2010,"Female","35-39 years",8.44224452484271,0.450737496061753,2.83108861458872,10.3449007671109,99.7174115405688,15.8717228551755,0.2922801890606,0.192519566777697,0.292722493504288,0.996492121400838,17.7,13.883667968
"Iceland","Nordic",2010,"Male","40-44 years",18.7102316954225,0.484492041810176,3.86170732018501,10.7262615134473,109.576572862413,14.0941026955583,0.450753627146759,0.0014484831509209,0.254318625783138,0.506809859427699,18.9,13.883667968
"Iceland","Nordic",2010,"Female","40-44 years",9.29473340918757,0.480037347577266,2.84952401604495,10.6899140716867,105.436999650322,16.0329448449608,0.293374719409461,0.0664558498632262,0.31570773911245,0.872449070323079,17.7,13.883667968
"Iceland","Nordic",2010,"Male","45-49 years",25.1541490498314,0.557167940568045,3.917816639603,12.0488491865899,120.958170676542,14.1674615588805,0.450745045718049,-0.0080395974959613,0.265406069653175,0.497165957078071,18.9,13.883667968
"Iceland","Nordic",2010,"Female","45-49 years",10.2633326573483,0.550324157076988,2.79311044745298,11.7842498558493,116.357733944596,16.2717241578772,0.307993229722058,0.0523535970141667,0.328707145516609,0.858207833367902,17.7,13.883667968
"Iceland","Nordic",2010,"Male","50-54 years",27.4990074591179,0.50092007726349,3.86196867727838,11.849675230608,131.847438571569,14.1898948286912,0.460557915950228,-0.0097837003994548,0.274951532058435,0.47315982629232,18.9,13.883667968
"Iceland","Nordic",2010,"Female","50-54 years",10.5048897814232,0.494322994793499,2.88921596058089,11.7653596010388,126.890212108652,16.6211516001253,0.314081332480613,-0.0178472523062461,0.35624237616289,0.736719135308956,17.7,13.883667968
"Iceland","Nordic",2010,"Male","55-59 years",29.5010917007192,0.484604888647962,3.83878826639165,12.3845555104073,143.097257364644,14.314414969237,0.466822243527666,-0.0351107585063217,0.282518902109803,0.447250905685111,18.9,13.883667968
"Iceland","Nordic",2010,"Female","55-59 years",11.752024642226,0.477489228142683,2.84630346387588,12.3224482428415,137.598264482899,16.6393510064471,0.315957331468319,-0.0432897444245267,0.368328357840785,0.681487158406341,17.7,13.883667968
"Iceland","Nordic",2010,"Male","60-64 years",30.9922264889004,0.489485901709076,3.73521922656169,12.5978431839978,148.465536066319,14.2164131907334,0.462328558161964,-0.0254589234140551,0.290303128865372,0.45304177061022,18.9,13.883667968
"Iceland","Nordic",2010,"Female","60-64 years",14.7271616393504,0.48919098423811,2.73055656825997,12.5387204251036,142.742602834994,16.1531847781446,0.329586041074999,0.0001244408354258,0.355463974852724,0.733696206317595,17.7,13.883667968
"Iceland","Nordic",2010,"Male","65-69 years",32.8521043870176,0.535512672388459,3.67233935568385,12.2212173967186,145.384810266514,13.6857248169427,0.468427609824457,-0.0270429715063748,0.276419436399365,0.471362945283678,18.9,13.883667968
"Iceland","Nordic",2010,"Female","65-69 years",17.9071644443212,0.53288442545086,2.58950508263494,12.1315648918062,139.550341641813,15.7047724999849,0.349842120143866,0.0024614428149738,0.34554792993715,0.75136692051018,17.7,13.883667968
"Iceland","Nordic",2010,"Male","70-74 years",35.3628228563338,0.634485257321835,3.71482375594265,12.334274905715,142.289468252715,13.2757039321925,0.468329708225419,0.012959175589408,0.245321217889214,0.518818002159155,18.9,13.883667968
"Iceland","Nordic",2010,"Female","70-74 years",22.7988404259452,0.608158744777926,2.54162023159191,12.0400312188085,137.085386687103,15.2548812717925,0.357601060216255,0.0085894424886185,0.326350731699552,0.722724130208658,17.7,13.883667968
"Iceland","Nordic",2010,"Male","75-79 years",37.9693325238528,0.562750480169037,3.60469533647646,11.4274899801777,139.320787764774,12.8140716833561,0.471494509055129,0.01816453058965,0.216300804578781,0.548284581313696,18.9,13.883667968
"Iceland","Nordic",2010,"Female","75-79 years",29.7564498243352,0.553682273251467,2.52711147989615,11.3662403198331,133.572552404374,14.7103295366216,0.358128000438622,0.0258823615017312,0.29648486410333,0.808070735082698,17.7,13.883667968
"Iceland","Nordic",2010,"Male","80-84 years",41.8798604933991,0.545370716495601,3.63457566288725,10.4306014627084,132.46306877798,12.2678422264325,0.413137182562044,0.0498371292772525,0.194584692022354,0.584510328784886,18.9,13.883667968
"Iceland","Nordic",2010,"Female","80-84 years",36.5202789677248,0.542832007488036,2.55909289136594,10.3690708189241,126.892251478393,13.9267081055945,0.374764067130274,0.146971815027576,0.201502723466383,0.957262268430434,17.7,13.883667968
"Sweden","Nordic",2012,"Male","25-29 years",4.38766984017498,0.263967057185323,3.83849847335207,13.860009244601,117.371183313863,13.6997085131446,0.309055886910274,0.195303758815853,0.101824235793339,1.30920448687645,NA,468.80615625
"Sweden","Nordic",2012,"Female","25-29 years",5.3725521995256,0.26239467737335,2.81447774730503,13.4014247968652,113.92532109033,15.8137920966108,0.215565169553843,0.317067077428228,0.146307560161139,1.05180851208085,NA,468.80615625
"Sweden","Nordic",2012,"Male","30-34 years",6.10824568579415,0.262629155941083,4.09115737402912,14.1995995526142,121.284777613559,14.0682725801909,0.384085775724048,0.148664581052888,0.131428090587642,1.0118994954518,NA,468.80615625
"Sweden","Nordic",2012,"Female","30-34 years",6.36675726987099,0.265452029910377,2.94429288030162,14.1086035793363,121.709301287698,16.2356673010355,0.238122861120064,0.289036517942045,0.175606744695538,0.749634583725834,NA,468.80615625
"Sweden","Nordic",2012,"Male","35-39 years",11.395615120651,0.26932984225246,3.85603756027982,15.8993594581097,125.844740530512,14.5768621975279,0.425555065137775,0.141882284773063,0.142858023896216,1.0639474935589,NA,468.80615625
"Sweden","Nordic",2012,"Female","35-39 years",7.51042780928333,0.267939107923691,2.86981979011581,14.5654146444743,123.105536523944,16.6869740299458,0.254290290237348,0.21980724895275,0.197456317205887,1.05766256702364,NA,468.80615625
"Sweden","Nordic",2012,"Male","40-44 years",17.92120836486,0.27286311609921,3.78540484459322,14.4353086831641,132.811353430887,14.7912040420176,0.417399752380688,0.0835812080770343,0.175540408603132,1.05311326927781,NA,468.80615625
"Sweden","Nordic",2012,"Female","40-44 years",9.46433423388794,0.276080151172421,2.88239149495291,14.0620030759932,129.806736367004,16.9645966054783,0.257935721611703,0.0387245360289635,0.213036138809277,0.871203815858208,NA,468.80615625
"Sweden","Nordic",2012,"Male","45-49 years",22.6989808477885,0.27614192049647,3.78929471055716,15.193850379103,146.740745892556,14.9435400550999,0.429655618947847,0.0444279998523246,0.18634340270755,0.908720894708209,NA,468.80615625
"Sweden","Nordic",2012,"Female","45-49 years",11.2315881850668,0.277985341680911,2.89270956358929,15.0523795767347,142.131746808302,17.1494505794728,0.288613948458552,0.0735293384602598,0.233607117459741,0.883808767114355,NA,468.80615625
"Sweden","Nordic",2012,"Male","50-54 years",26.7799976417514,0.283957840502183,3.87144421078506,17.4589970369965,158.194498074977,15.0501756239108,0.445696680487718,0.0467756746485786,0.194527596134854,0.88692470930653,NA,468.80615625
"Sweden","Nordic",2012,"Female","50-54 years",12.6135713532998,0.282337169214863,2.80757780389138,16.5162725545167,155.566774775266,17.3336360339402,0.29265313897967,0.0687508068269558,0.247736486182603,0.860314604901019,NA,468.80615625
"Sweden","Nordic",2012,"Male","55-59 years",29.1163592123435,0.286467317531121,3.48412045755656,16.5749903834702,172.975294031842,15.0261474661369,0.444193330910906,0.0884430335617436,0.190679372959526,0.807140828967289,NA,468.80615625
"Sweden","Nordic",2012,"Female","55-59 years",14.6118736197766,0.288127317694452,2.91066841550647,16.2542441310224,169.036997009657,17.3695233637813,0.296057403146539,0.0197501455875084,0.249367479212405,0.720167985587976,NA,468.80615625
"Sweden","Nordic",2012,"Male","60-64 years",30.4258106741548,0.289764565377431,3.53012980240605,16.7000217467121,179.692056407996,14.8914555015233,0.448682538342482,0.0110047092448775,0.190506615854405,0.825530806390115,NA,468.80615625
"Sweden","Nordic",2012,"Female","60-64 years",17.0204960741936,0.291956955787078,2.72349472802477,16.2288806441232,174.449598412253,17.2067920556915,0.300792184175597,-0.0316929763890316,0.244687415599627,0.664780085551584,NA,468.80615625
"Sweden","Nordic",2012,"Male","65-69 years",31.7051416728591,0.297999942799023,3.3774477792801,16.5829930737486,176.867192622732,14.3975016091365,0.444715033184594,0.0352295096544323,0.18221921381277,0.820726709274034,NA,468.80615625
"Sweden","Nordic",2012,"Female","65-69 years",19.6613604181848,0.29820159548013,2.55064111505665,15.9331955235215,170.530534047968,16.6585176247666,0.309594461204112,0.0353295041567652,0.262730524523951,0.733306106478645,NA,468.80615625
"Sweden","Nordic",2012,"Male","70-74 years",34.0661845727358,0.306736456869055,3.39409672370648,16.1480746924613,174.903339376721,13.9113890760309,0.447251817483319,0.0631670159710986,0.161879131930249,0.875083340343164,NA,468.80615625
"Sweden","Nordic",2012,"Female","70-74 years",24.9503662812266,0.308862430455552,2.62141968868988,15.4540770383896,168.028630383031,16.0296695613671,0.316500465119162,0.0245371869351621,0.242685159177827,0.678331821416993,NA,468.80615625
"Sweden","Nordic",2012,"Male","75-79 years",37.9621500059838,0.31357954897848,3.20395534044387,15.9760192820106,170.281286107849,13.381079254172,0.447495867232702,0.075975337973787,0.138000321384249,0.930261556457976,NA,468.80615625
"Sweden","Nordic",2012,"Female","75-79 years",32.739043646926,0.310793817390129,2.5793517602327,15.3736990175873,166.492290292446,15.3834771093416,0.314630354922179,0.0745883126124291,0.225310382172453,0.668388543850855,NA,468.80615625
"Sweden","Nordic",2012,"Male","80-84 years",43.969686074968,0.323885253669052,3.30723070494837,13.1680361117807,160.933751146657,12.1384764601141,0.397561801200255,0.182926966508437,0.11243428241055,0.982899071981391,NA,468.80615625
"Sweden","Nordic",2012,"Female","80-84 years",45.5632106781723,0.323953864520238,2.60587268621014,13.015708720154,154.875958379099,13.9873935575745,0.332127171076912,0.122420304217879,0.15638477940764,0.720952583296226,NA,468.80615625
"Montenegro","Balkans",2013,"Male","60-64 years",46.7564084899281,0.40371645144793,5.69910790140949,20.5237241298368,312.932438875425,22.966739816912,0.330215562448826,-0.148112393989174,0.498613902849655,0.416426021032663,NA,10.58536914
"Montenegro","Balkans",2013,"Female","60-64 years",45.9022509447367,0.405544413480678,3.98729754234349,20.3843724373735,301.331083772149,26.4054574367528,0.292241406619071,-0.170527981262401,0.488725447961763,0.792251462123653,NA,10.58536914
"Montenegro","Balkans",2013,"Male","65-69 years",51.0715395784523,0.41132476089705,5.80502588634444,19.9136630237642,307.179288102066,22.2808121176301,0.346142601078149,-0.126064849499945,0.481163123798713,0.429112671916865,NA,10.58536914
"Montenegro","Balkans",2013,"Female","65-69 years",54.2415605551561,0.412611843151163,4.19854599920294,19.7904794987041,294.24927298493,25.5765836341989,0.287018665167658,-0.183480153681674,0.501010555272232,0.761679323899265,NA,10.58536914
"Montenegro","Balkans",2013,"Male","70-74 years",56.5695405641536,0.425490007891411,6.35858973136309,19.2736613251589,300.781402167797,21.4724166134957,0.372768003799469,-0.106989372657484,0.429456274282695,0.510686015679704,NA,10.58536914
"Montenegro","Balkans",2013,"Female","70-74 years",63.5044580095041,0.430585900339226,4.89206245392157,19.1813278512814,289.415953215448,24.529109061307,0.287421404065289,-0.149147357211361,0.47630561823489,0.814563004638819,NA,10.58536914
"Montenegro","Balkans",2013,"Male","75-79 years",61.8005345698506,0.428040323618292,7.08078448860323,18.6523228740624,293.362455252152,20.6270106863312,0.377200389293892,-0.0793390261167189,0.404687285074536,0.532567165419445,NA,10.58536914
"Montenegro","Balkans",2013,"Female","75-79 years",70.0074348860203,0.432810980649832,5.54300920643931,18.5334515322577,282.157202180421,23.786369813385,0.292908410444924,-0.113617326108307,0.439908836565075,0.916087534532369,NA,10.58536914
"Montenegro","Balkans",2013,"Male","80-84 years",67.214783180124,0.447765747359834,6.65966681516016,17.011759250197,278.860823041124,18.7024731444802,0.348283232935463,-0.0365457037137283,0.367119429547983,0.590999485810668,NA,10.58536914
"Montenegro","Balkans",2013,"Female","80-84 years",75.6428479056402,0.442292386606702,5.13166158820746,16.9241903881944,268.592377969555,21.4287092222755,0.318624120952596,0.0155730771592683,0.331912916697063,1.25780483822594,NA,10.58536914
"Bosnia and Herzegovina","Balkans",2008,"Male","25-29 years",12.4083599425395,0.205089366128014,6.32735701181236,22.5874981449989,110.425456449143,20.2646134299539,0.312973414057594,0.368085969909129,0.1144515692456,1.24570561092748,NA,37.063472656
"Bosnia and Herzegovina","Balkans",2008,"Female","25-29 years",14.5786210294075,0.203653849857253,4.2776458020177,22.4364875552386,106.321227968485,23.2684320504447,0.207374634916398,0.52317180994606,0.100322668654614,2.02379788100496,NA,37.063472656
"Bosnia and Herzegovina","Balkans",2008,"Male","30-34 years",17.4570088931663,0.204750549878568,5.56553219539999,23.0007917336611,114.170867179319,20.8425333807768,0.416203853644383,0.272138226112231,0.138720595226756,1.09784649420119,NA,37.063472656
"Bosnia and Herzegovina","Balkans",2008,"Female","30-34 years",17.8908662114782,0.20503160888567,3.96252888929001,22.855894665427,110.027850072802,23.9841630416715,0.272538872679126,0.409955048479984,0.131501622572707,1.80550731053301,NA,37.063472656
"Bosnia and Herzegovina","Balkans",2008,"Male","35-39 years",25.3111594068401,0.207438963511209,5.73049160003053,23.3139214633019,118.563670746417,21.4494461648984,0.461643514336841,0.181775289440222,0.166585266261535,1.01303258877078,NA,37.063472656
